time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
798.95,37.0,0.031,36.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
818.95,37.0,0.031,39.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
838.95,37.0,0.031,35.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
858.95,37.0,0.031,31.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
878.95,37.0,0.031,33.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
898.95,37.0,0.031,36.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
918.95,37.0,0.031,28.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
938.95,37.1,0.032,25.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
958.95,37.1,0.031,33.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
978.95,37.0,0.031,31.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
998.95,37.1,0.032,37.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1018.95,37.0,0.032,35.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1038.95,37.0,0.032,34.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1058.95,37.0,0.032,37.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1078.95,37.0,0.032,30.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1098.95,37.0,0.032,41.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1118.95,37.0,0.032,31.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1138.95,37.1,0.031,34.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1158.95,37.1,0.032,31.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1178.95,37.0,0.031,35.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1198.95,37.1,0.031,31.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1218.95,37.0,0.032,32.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1238.95,37.1,0.031,37.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1258.95,37.1,0.031,32.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1278.95,37.1,0.031,35.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1298.95,37.0,0.032,29.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1318.95,37.0,0.032,27.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1338.95,37.0,0.031,31.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1358.95,37.0,0.031,29.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1378.95,37.0,0.031,30.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1398.95,37.1,0.031,31.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
1418.95,37.0,0.031,33.0,blank,B10,M9_0.5%_glucose,1.5_ugmL_tetracycline,blank,,blank,20200617,1
18.95,37.0,0.037000000000000005,30.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
38.95,37.1,0.038,34.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
58.95,37.0,0.039,32.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
78.95,37.1,0.04,42.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
98.95,37.0,0.040999999999999995,24.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
118.95,37.1,0.043,28.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
138.95,37.1,0.045,40.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
158.95,37.1,0.047,35.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
178.95,37.0,0.05,35.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
198.95,37.1,0.053,29.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
218.95,37.1,0.057,31.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
238.95,37.0,0.061,38.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
258.95,37.0,0.066,28.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
278.95,37.0,0.07200000000000001,37.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
298.95,37.0,0.079,41.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
318.95,37.1,0.087,27.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
338.95,37.0,0.09699999999999999,30.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
358.95,37.1,0.109,26.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
378.95,37.1,0.122,26.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
398.95,37.0,0.139,35.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
418.95,37.0,0.159,32.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
438.95,37.0,0.184,32.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
458.95,37.0,0.214,40.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
478.95,37.0,0.248,37.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
498.95,37.0,0.28600000000000003,31.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
518.95,37.1,0.326,35.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
538.95,37.1,0.371,39.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
558.95,37.1,0.43200000000000005,42.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
578.95,37.1,0.488,42.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
598.95,37.1,0.524,43.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
618.95,37.0,0.56,45.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
638.95,37.1,0.589,49.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
658.95,37.1,0.607,45.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
678.95,37.1,0.659,55.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
698.95,37.1,0.688,58.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
718.95,37.0,0.713,59.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
738.95,37.0,0.726,68.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
758.95,37.0,0.748,56.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
778.95,37.0,0.76,60.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
798.95,37.0,0.777,64.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
818.95,37.0,0.787,71.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
838.95,37.0,0.802,64.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
858.95,37.0,0.8170000000000001,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
878.95,37.0,0.8170000000000001,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
898.95,37.0,0.826,76.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
918.95,37.0,0.833,76.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
938.95,37.1,0.836,65.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
958.95,37.1,0.8420000000000001,75.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
978.95,37.0,0.843,67.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
998.95,37.1,0.845,80.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1018.95,37.0,0.852,72.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1038.95,37.0,0.853,73.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1058.95,37.0,0.851,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1078.95,37.0,0.848,81.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1098.95,37.0,0.846,71.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1118.95,37.0,0.8420000000000001,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1138.95,37.1,0.8390000000000001,73.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1158.95,37.1,0.836,78.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1178.95,37.0,0.8340000000000001,72.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1198.95,37.1,0.831,72.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1218.95,37.0,0.828,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1238.95,37.1,0.825,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1258.95,37.1,0.8220000000000001,69.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1278.95,37.1,0.8190000000000001,72.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1298.95,37.0,0.8170000000000001,76.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1318.95,37.0,0.813,64.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1338.95,37.0,0.8109999999999999,69.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1358.95,37.0,0.8079999999999999,70.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1378.95,37.0,0.805,74.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1398.95,37.1,0.8029999999999999,66.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
1418.95,37.0,0.8,75.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
18.95,37.0,0.036000000000000004,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
38.95,37.1,0.037000000000000005,27.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
58.95,37.0,0.038,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
78.95,37.1,0.039,34.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
98.95,37.0,0.040999999999999995,35.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
118.95,37.1,0.042,26.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
138.95,37.1,0.044000000000000004,35.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
158.95,37.1,0.046,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
178.95,37.0,0.048,29.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
198.95,37.1,0.051,34.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
218.95,37.1,0.054000000000000006,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
238.95,37.0,0.057999999999999996,33.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
258.95,37.0,0.063,34.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
278.95,37.0,0.069,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
298.95,37.0,0.075,30.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
318.95,37.1,0.083,29.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
338.95,37.0,0.092,34.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
358.95,37.1,0.10300000000000001,29.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
378.95,37.1,0.11599999999999999,22.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
398.95,37.0,0.132,30.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
418.95,37.0,0.151,35.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
438.95,37.0,0.175,37.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
458.95,37.0,0.203,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
478.95,37.0,0.23600000000000002,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
498.95,37.0,0.27399999999999997,33.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
518.95,37.1,0.315,30.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
538.95,37.1,0.359,35.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
558.95,37.1,0.40299999999999997,35.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
578.95,37.1,0.456,38.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
598.95,37.1,0.496,37.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
618.95,37.0,0.54,40.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
638.95,37.1,0.5670000000000001,50.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
658.95,37.1,0.602,51.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
678.95,37.1,0.636,46.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
698.95,37.1,0.6659999999999999,44.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
718.95,37.0,0.6970000000000001,59.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
738.95,37.0,0.722,54.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
758.95,37.0,0.748,66.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
778.95,37.0,0.762,57.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
798.95,37.0,0.773,64.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
818.95,37.0,0.7859999999999999,65.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
838.95,37.0,0.7979999999999999,64.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
858.95,37.0,0.812,60.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
878.95,37.0,0.82,66.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
898.95,37.0,0.8290000000000001,71.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
918.95,37.0,0.838,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
938.95,37.1,0.84,58.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
958.95,37.1,0.847,67.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
978.95,37.0,0.8490000000000001,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
998.95,37.1,0.851,83.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1018.95,37.0,0.858,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1038.95,37.0,0.858,70.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1058.95,37.0,0.855,74.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1078.95,37.0,0.853,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1098.95,37.0,0.85,84.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1118.95,37.0,0.847,79.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1138.95,37.1,0.8440000000000001,83.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1158.95,37.1,0.8420000000000001,78.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1178.95,37.0,0.8390000000000001,62.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1198.95,37.1,0.836,72.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1218.95,37.0,0.8340000000000001,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1238.95,37.1,0.8320000000000001,69.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1258.95,37.1,0.8290000000000001,76.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1278.95,37.1,0.826,72.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1298.95,37.0,0.8240000000000001,80.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1318.95,37.0,0.8220000000000001,85.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1338.95,37.0,0.8190000000000001,64.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1358.95,37.0,0.8170000000000001,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1378.95,37.0,0.815,70.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1398.95,37.1,0.813,70.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
1418.95,37.0,0.812,71.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200617,1
18.95,37.0,0.036000000000000004,34.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
38.95,37.1,0.037000000000000005,36.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
58.95,37.0,0.038,30.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
78.95,37.1,0.039,34.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
98.95,37.0,0.040999999999999995,27.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
118.95,37.1,0.042,31.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
138.95,37.1,0.044000000000000004,35.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
158.95,37.1,0.046,36.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
178.95,37.0,0.049,32.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
198.95,37.1,0.052000000000000005,36.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
218.95,37.1,0.054000000000000006,30.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
238.95,37.0,0.057999999999999996,33.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200617,1
